Brand,Model,RAM_GB,Storage_GB,Age_Months,Condition,Resale_Price
Motorola,Edge 50 Ultra,16,512,9,Flawless,29697
Motorola,Edge 50 Ultra,16,512,9,Minor Scratches,25693
Motorola,Edge 50 Ultra,16,512,9,Cracked Screen,15014
Motorola,Edge 50 Ultra,16,512,12,Flawless,26991
Motorola,Edge 50 Ultra,16,512,12,Minor Scratches,23392
Motorola,Edge 50 Ultra,16,512,12,Cracked Screen,13796
Motorola,Edge 50 Ultra,16,512,18,Flawless,22374
Motorola,Edge 50 Ultra,16,512,18,Minor Scratches,19467
Motorola,Edge 50 Ultra,16,512,18,Cracked Screen,11718
Motorola,Edge 50 Ultra,16,512,24,Flawless,18645
Motorola,Edge 50 Ultra,16,512,24,Minor Scratches,16298
Motorola,Edge 50 Ultra,16,512,24,Cracked Screen,10040
Motorola,Edge 50 Ultra,16,512,30,Flawless,15634
Motorola,Edge 50 Ultra,16,512,30,Minor Scratches,13739
Motorola,Edge 50 Ultra,16,512,30,Cracked Screen,8685
Motorola,Edge 50 Ultra,16,512,36,Flawless,13202
Motorola,Edge 50 Ultra,16,512,36,Minor Scratches,11672
Motorola,Edge 50 Ultra,16,512,36,Cracked Screen,7591
Motorola,Edge 50 Ultra,16,512,42,Flawless,11239
Motorola,Edge 50 Ultra,16,512,42,Minor Scratches,10003
Motorola,Edge 50 Ultra,16,512,42,Cracked Screen,6707
Motorola,Edge 50 Ultra,16,512,48,Flawless,9653
Motorola,Edge 50 Ultra,16,512,48,Minor Scratches,8655
Motorola,Edge 50 Ultra,16,512,48,Cracked Screen,5994
Motorola,Edge 50 Ultra,16,1024,1,Flawless,38502
Motorola,Edge 50 Ultra,16,1024,1,Minor Scratches,33176
Motorola,Edge 50 Ultra,16,1024,1,Cracked Screen,18976
Motorola,Edge 50 Ultra,16,1024,3,Flawless,36060
Motorola,Edge 50 Ultra,16,1024,3,Minor Scratches,31101
Motorola,Edge 50 Ultra,16,1024,3,Cracked Screen,17877
Motorola,Edge 50 Ultra,16,1024,6,Flawless,32709
Motorola,Edge 50 Ultra,16,1024,6,Minor Scratches,28252
Motorola,Edge 50 Ultra,16,1024,6,Cracked Screen,16369
Motorola,Edge 50 Ultra,16,1024,9,Flawless,29697
Motorola,Edge 50 Ultra,16,1024,9,Minor Scratches,25693
Motorola,Edge 50 Ultra,16,1024,9,Cracked Screen,15014
Motorola,Edge 50 Ultra,16,1024,12,Flawless,26991
Motorola,Edge 50 Ultra,16,1024,12,Minor Scratches,23392
Motorola,Edge 50 Ultra,16,1024,12,Cracked Screen,13796
Motorola,Edge 50 Ultra,16,1024,18,Flawless,22374
Motorola,Edge 50 Ultra,16,1024,18,Minor Scratches,19467
Motorola,Edge 50 Ultra,16,1024,18,Cracked Screen,11718
Motorola,Edge 50 Ultra,16,1024,24,Flawless,18645
Motorola,Edge 50 Ultra,16,1024,24,Minor Scratches,16298
Motorola,Edge 50 Ultra,16,1024,24,Cracked Screen,10040
Motorola,Edge 50 Ultra,16,1024,30,Flawless,15634
Motorola,Edge 50 Ultra,16,1024,30,Minor Scratches,13739
Motorola,Edge 50 Ultra,16,1024,30,Cracked Screen,8685
Motorola,Edge 50 Ultra,16,1024,36,Flawless,13202
Motorola,Edge 50 Ultra,16,1024,36,Minor Scratches,11672
Motorola,Edge 50 Ultra,16,1024,36,Cracked Screen,7591
Motorola,Edge 50 Ultra,16,1024,42,Flawless,11239
Motorola,Edge 50 Ultra,16,1024,42,Minor Scratches,10003
Motorola,Edge 50 Ultra,16,1024,42,Cracked Screen,6707
Motorola,Edge 50 Ultra,16,1024,48,Flawless,9653
Motorola,Edge 50 Ultra,16,1024,48,Minor Scratches,8655
Motorola,Edge 50 Ultra,16,1024,48,Cracked Screen,5994
Motorola,Edge 40 Neo,6,64,1,Flawless,17370
Motorola,Edge 40 Neo,6,64,1,Minor Scratches,14764
Motorola,Edge 40 Neo,6,64,1,Cracked Screen,7816
Motorola,Edge 40 Neo,6,64,3,Flawless,16175
Motorola,Edge 40 Neo,6,64,3,Minor Scratches,13749
Motorola,Edge 40 Neo,6,64,3,Cracked Screen,7278
Motorola,Edge 40 Neo,6,64,6,Flawless,14535
Motorola,Edge 40 Neo,6,64,6,Minor Scratches,12355
Motorola,Edge 40 Neo,6,64,6,Cracked Screen,6541
Motorola,Edge 40 Neo,6,64,9,Flawless,13062
Motorola,Edge 40 Neo,6,64,9,Minor Scratches,11102
Motorola,Edge 40 Neo,6,64,9,Cracked Screen,5878
Motorola,Edge 40 Neo,6,64,12,Flawless,11738
Motorola,Edge 40 Neo,6,64,12,Minor Scratches,9977
Motorola,Edge 40 Neo,6,64,12,Cracked Screen,5282
Motorola,Edge 40 Neo,6,64,18,Flawless,9479
Motorola,Edge 40 Neo,6,64,18,Minor Scratches,8057
Motorola,Edge 40 Neo,6,64,18,Cracked Screen,4265
Motorola,Edge 40 Neo,6,64,24,Flawless,7654
Motorola,Edge 40 Neo,6,64,24,Minor Scratches,6506
Motorola,Edge 40 Neo,6,64,24,Cracked Screen,3444
Motorola,Edge 40 Neo,6,64,30,Flawless,6181
Motorola,Edge 40 Neo,6,64,30,Minor Scratches,5254
Motorola,Edge 40 Neo,6,64,30,Cracked Screen,2781
Motorola,Edge 40 Neo,6,64,36,Flawless,4991
Motorola,Edge 40 Neo,6,64,36,Minor Scratches,4243
Motorola,Edge 40 Neo,6,64,36,Cracked Screen,2246
Motorola,Edge 40 Neo,6,64,42,Flawless,4031
Motorola,Edge 40 Neo,6,64,42,Minor Scratches,3426
Motorola,Edge 40 Neo,6,64,42,Cracked Screen,2000
Motorola,Edge 40 Neo,6,64,48,Flawless,3255
Motorola,Edge 40 Neo,6,64,48,Minor Scratches,2766
Motorola,Edge 40 Neo,6,64,48,Cracked Screen,2000
Motorola,Edge 40 Neo,6,128,1,Flawless,17370
Motorola,Edge 40 Neo,6,128,1,Minor Scratches,14764
Motorola,Edge 40 Neo,6,128,1,Cracked Screen,7816
Motorola,Edge 40 Neo,6,128,3,Flawless,16175
Motorola,Edge 40 Neo,6,128,3,Minor Scratches,13749
Motorola,Edge 40 Neo,6,128,3,Cracked Screen,7278
Motorola,Edge 40 Neo,6,128,6,Flawless,14535
Motorola,Edge 40 Neo,6,128,6,Minor Scratches,12355
Motorola,Edge 40 Neo,6,128,6,Cracked Screen,6541
Motorola,Edge 40 Neo,6,128,9,Flawless,13062
Motorola,Edge 40 Neo,6,128,9,Minor Scratches,11102
Motorola,Edge 40 Neo,6,128,9,Cracked Screen,5878
Motorola,Edge 40 Neo,6,128,12,Flawless,11738
Motorola,Edge 40 Neo,6,128,12,Minor Scratches,9977
Motorola,Edge 40 Neo,6,128,12,Cracked Screen,5282
Motorola,Edge 40 Neo,6,128,18,Flawless,9479
Motorola,Edge 40 Neo,6,128,18,Minor Scratches,8057
Motorola,Edge 40 Neo,6,128,18,Cracked Screen,4265
Motorola,Edge 40 Neo,6,128,24,Flawless,7654
Motorola,Edge 40 Neo,6,128,24,Minor Scratches,6506
Motorola,Edge 40 Neo,6,128,24,Cracked Screen,3444
Motorola,Edge 40 Neo,6,128,30,Flawless,6181
Motorola,Edge 40 Neo,6,128,30,Minor Scratches,5254
Motorola,Edge 40 Neo,6,128,30,Cracked Screen,2781
Motorola,Edge 40 Neo,6,128,36,Flawless,4991
Motorola,Edge 40 Neo,6,128,36,Minor Scratches,4243
Motorola,Edge 40 Neo,6,128,36,Cracked Screen,2246
Motorola,Edge 40 Neo,6,128,42,Flawless,4031
Motorola,Edge 40 Neo,6,128,42,Minor Scratches,3426
Motorola,Edge 40 Neo,6,128,42,Cracked Screen,2000
Motorola,Edge 40 Neo,6,128,48,Flawless,3255
Motorola,Edge 40 Neo,6,128,48,Minor Scratches,2766
Motorola,Edge 40 Neo,6,128,48,Cracked Screen,2000
Motorola,Edge 40 Neo,6,256,1,Flawless,19370
Motorola,Edge 40 Neo,6,256,1,Minor Scratches,16764
Motorola,Edge 40 Neo,6,256,1,Cracked Screen,9816
Motorola,Edge 40 Neo,6,256,3,Flawless,18175
Motorola,Edge 40 Neo,6,256,3,Minor Scratches,15749
Motorola,Edge 40 Neo,6,256,3,Cracked Screen,9278
Motorola,Edge 40 Neo,6,256,6,Flawless,16535
Motorola,Edge 40 Neo,6,256,6,Minor Scratches,14355
Motorola,Edge 40 Neo,6,256,6,Cracked Screen,8541
Motorola,Edge 40 Neo,6,256,9,Flawless,15062
Motorola,Edge 40 Neo,6,256,9,Minor Scratches,13102
Motorola,Edge 40 Neo,6,256,9,Cracked Screen,7878
Motorola,Edge 40 Neo,6,256,12,Flawless,13738
Motorola,Edge 40 Neo,6,256,12,Minor Scratches,11977
Motorola,Edge 40 Neo,6,256,12,Cracked Screen,7282
Motorola,Edge 40 Neo,6,256,18,Flawless,11479
Motorola,Edge 40 Neo,6,256,18,Minor Scratches,10057
Motorola,Edge 40 Neo,6,256,18,Cracked Screen,6265
Motorola,Edge 40 Neo,6,256,24,Flawless,9654
Motorola,Edge 40 Neo,6,256,24,Minor Scratches,8506
Motorola,Edge 40 Neo,6,256,24,Cracked Screen,5444
Motorola,Edge 40 Neo,6,256,30,Flawless,8181
Motorola,Edge 40 Neo,6,256,30,Minor Scratches,7254
Motorola,Edge 40 Neo,6,256,30,Cracked Screen,4781
Motorola,Edge 40 Neo,6,256,36,Flawless,6991
Motorola,Edge 40 Neo,6,256,36,Minor Scratches,6243
Motorola,Edge 40 Neo,6,256,36,Cracked Screen,4246
Motorola,Edge 40 Neo,6,256,42,Flawless,6031
Motorola,Edge 40 Neo,6,256,42,Minor Scratches,5426
Motorola,Edge 40 Neo,6,256,42,Cracked Screen,3813
Motorola,Edge 40 Neo,6,256,48,Flawless,5255
Motorola,Edge 40 Neo,6,256,48,Minor Scratches,4766
Motorola,Edge 40 Neo,6,256,48,Cracked Screen,3464
Motorola,Edge 40 Neo,8,64,1,Flawless,17370
Motorola,Edge 40 Neo,8,64,1,Minor Scratches,14764
Motorola,Edge 40 Neo,8,64,1,Cracked Screen,7816
Motorola,Edge 40 Neo,8,64,3,Flawless,16175
Motorola,Edge 40 Neo,8,64,3,Minor Scratches,13749
Motorola,Edge 40 Neo,8,64,3,Cracked Screen,7278
Motorola,Edge 40 Neo,8,64,6,Flawless,14535
Motorola,Edge 40 Neo,8,64,6,Minor Scratches,12355
Motorola,Edge 40 Neo,8,64,6,Cracked Screen,6541
Motorola,Edge 40 Neo,8,64,9,Flawless,13062
Motorola,Edge 40 Neo,8,64,9,Minor Scratches,11102
Motorola,Edge 40 Neo,8,64,9,Cracked Screen,5878
Motorola,Edge 40 Neo,8,64,12,Flawless,11738
Motorola,Edge 40 Neo,8,64,12,Minor Scratches,9977
Motorola,Edge 40 Neo,8,64,12,Cracked Screen,5282
Motorola,Edge 40 Neo,8,64,18,Flawless,9479
Motorola,Edge 40 Neo,8,64,18,Minor Scratches,8057
Motorola,Edge 40 Neo,8,64,18,Cracked Screen,4265
Motorola,Edge 40 Neo,8,64,24,Flawless,7654
Motorola,Edge 40 Neo,8,64,24,Minor Scratches,6506
Motorola,Edge 40 Neo,8,64,24,Cracked Screen,3444
Motorola,Edge 40 Neo,8,64,30,Flawless,6181
Motorola,Edge 40 Neo,8,64,30,Minor Scratches,5254
Motorola,Edge 40 Neo,8,64,30,Cracked Screen,2781
Motorola,Edge 40 Neo,8,64,36,Flawless,4991
Motorola,Edge 40 Neo,8,64,36,Minor Scratches,4243
Motorola,Edge 40 Neo,8,64,36,Cracked Screen,2246
Motorola,Edge 40 Neo,8,64,42,Flawless,4031
Motorola,Edge 40 Neo,8,64,42,Minor Scratches,3426
Motorola,Edge 40 Neo,8,64,42,Cracked Screen,2000
Motorola,Edge 40 Neo,8,64,48,Flawless,3255
Motorola,Edge 40 Neo,8,64,48,Minor Scratches,2766
Motorola,Edge 40 Neo,8,64,48,Cracked Screen,2000
Motorola,Edge 40 Neo,8,128,1,Flawless,17370
Motorola,Edge 40 Neo,8,128,1,Minor Scratches,14764
Motorola,Edge 40 Neo,8,128,1,Cracked Screen,7816
Motorola,Edge 40 Neo,8,128,3,Flawless,16175
Motorola,Edge 40 Neo,8,128,3,Minor Scratches,13749
Motorola,Edge 40 Neo,8,128,3,Cracked Screen,7278
Motorola,Edge 40 Neo,8,128,6,Flawless,14535
Motorola,Edge 40 Neo,8,128,6,Minor Scratches,12355
Motorola,Edge 40 Neo,8,128,6,Cracked Screen,6541
Motorola,Edge 40 Neo,8,128,9,Flawless,13062
Motorola,Edge 40 Neo,8,128,9,Minor Scratches,11102
Motorola,Edge 40 Neo,8,128,9,Cracked Screen,5878
Motorola,Edge 40 Neo,8,128,12,Flawless,11738
Motorola,Edge 40 Neo,8,128,12,Minor Scratches,9977
Motorola,Edge 40 Neo,8,128,12,Cracked Screen,5282
Motorola,Edge 40 Neo,8,128,18,Flawless,9479
Motorola,Edge 40 Neo,8,128,18,Minor Scratches,8057
Motorola,Edge 40 Neo,8,128,18,Cracked Screen,4265
Motorola,Edge 40 Neo,8,128,24,Flawless,7654
Motorola,Edge 40 Neo,8,128,24,Minor Scratches,6506
Motorola,Edge 40 Neo,8,128,24,Cracked Screen,3444
Motorola,Edge 40 Neo,8,128,30,Flawless,6181
Motorola,Edge 40 Neo,8,128,30,Minor Scratches,5254
Motorola,Edge 40 Neo,8,128,30,Cracked Screen,2781
Motorola,Edge 40 Neo,8,128,36,Flawless,4991
Motorola,Edge 40 Neo,8,128,36,Minor Scratches,4243
Motorola,Edge 40 Neo,8,128,36,Cracked Screen,2246
Motorola,Edge 40 Neo,8,128,42,Flawless,4031
Motorola,Edge 40 Neo,8,128,42,Minor Scratches,3426
Motorola,Edge 40 Neo,8,128,42,Cracked Screen,2000
Motorola,Edge 40 Neo,8,128,48,Flawless,3255
Motorola,Edge 40 Neo,8,128,48,Minor Scratches,2766
Motorola,Edge 40 Neo,8,128,48,Cracked Screen,2000
Motorola,Edge 40 Neo,8,256,1,Flawless,19370
Motorola,Edge 40 Neo,8,256,1,Minor Scratches,16764
Motorola,Edge 40 Neo,8,256,1,Cracked Screen,9816
Motorola,Edge 40 Neo,8,256,3,Flawless,18175
Motorola,Edge 40 Neo,8,256,3,Minor Scratches,15749
Motorola,Edge 40 Neo,8,256,3,Cracked Screen,9278
Motorola,Edge 40 Neo,8,256,6,Flawless,16535
Motorola,Edge 40 Neo,8,256,6,Minor Scratches,14355
Motorola,Edge 40 Neo,8,256,6,Cracked Screen,8541
Motorola,Edge 40 Neo,8,256,9,Flawless,15062
Motorola,Edge 40 Neo,8,256,9,Minor Scratches,13102
Motorola,Edge 40 Neo,8,256,9,Cracked Screen,7878
Motorola,Edge 40 Neo,8,256,12,Flawless,13738
Motorola,Edge 40 Neo,8,256,12,Minor Scratches,11977
Motorola,Edge 40 Neo,8,256,12,Cracked Screen,7282
Motorola,Edge 40 Neo,8,256,18,Flawless,11479
Motorola,Edge 40 Neo,8,256,18,Minor Scratches,10057
Motorola,Edge 40 Neo,8,256,18,Cracked Screen,6265
Motorola,Edge 40 Neo,8,256,24,Flawless,9654
Motorola,Edge 40 Neo,8,256,24,Minor Scratches,8506
Motorola,Edge 40 Neo,8,256,24,Cracked Screen,5444
Motorola,Edge 40 Neo,8,256,30,Flawless,8181
Motorola,Edge 40 Neo,8,256,30,Minor Scratches,7254
Motorola,Edge 40 Neo,8,256,30,Cracked Screen,4781
Motorola,Edge 40 Neo,8,256,36,Flawless,6991
Motorola,Edge 40 Neo,8,256,36,Minor Scratches,6243
Motorola,Edge 40 Neo,8,256,36,Cracked Screen,4246
Motorola,Edge 40 Neo,8,256,42,Flawless,6031
Motorola,Edge 40 Neo,8,256,42,Minor Scratches,5426
Motorola,Edge 40 Neo,8,256,42,Cracked Screen,3813
Motorola,Edge 40 Neo,8,256,48,Flawless,5255
Motorola,Edge 40 Neo,8,256,48,Minor Scratches,4766
Motorola,Edge 40 Neo,8,256,48,Cracked Screen,3464
Motorola,Moto G96 5G,6,64,1,Flawless,17177
Motorola,Moto G96 5G,6,64,1,Minor Scratches,14600
Motorola,Moto G96 5G,6,64,1,Cracked Screen,7729
Motorola,Moto G96 5G,6,64,3,Flawless,15995
Motorola,Moto G96 5G,6,64,3,Minor Scratches,13596
Motorola,Moto G96 5G,6,64,3,Cracked Screen,7198
Motorola,Moto G96 5G,6,64,6,Flawless,14374
Motorola,Moto G96 5G,6,64,6,Minor Scratches,12218
Motorola,Moto G96 5G,6,64,6,Cracked Screen,6468
Motorola,Moto G96 5G,6,64,9,Flawless,12917
Motorola,Moto G96 5G,6,64,9,Minor Scratches,10979
Motorola,Moto G96 5G,6,64,9,Cracked Screen,5812
Motorola,Moto G96 5G,6,64,12,Flawless,11607
Motorola,Moto G96 5G,6,64,12,Minor Scratches,9866
Motorola,Moto G96 5G,6,64,12,Cracked Screen,5223
Motorola,Moto G96 5G,6,64,18,Flawless,9373
Motorola,Moto G96 5G,6,64,18,Minor Scratches,7967
Motorola,Moto G96 5G,6,64,18,Cracked Screen,4218
Motorola,Moto G96 5G,6,64,24,Flawless,7569
Motorola,Moto G96 5G,6,64,24,Minor Scratches,6434
Motorola,Moto G96 5G,6,64,24,Cracked Screen,3406
Motorola,Moto G96 5G,6,64,30,Flawless,6112
Motorola,Moto G96 5G,6,64,30,Minor Scratches,5195
Motorola,Moto G96 5G,6,64,30,Cracked Screen,2750
Motorola,Moto G96 5G,6,64,36,Flawless,4936
Motorola,Moto G96 5G,6,64,36,Minor Scratches,4195
Motorola,Moto G96 5G,6,64,36,Cracked Screen,2221
Motorola,Moto G96 5G,6,64,42,Flawless,3986
Motorola,Moto G96 5G,6,64,42,Minor Scratches,3388
Motorola,Moto G96 5G,6,64,42,Cracked Screen,2000
Motorola,Moto G96 5G,6,64,48,Flawless,3219
Motorola,Moto G96 5G,6,64,48,Minor Scratches,2736
Motorola,Moto G96 5G,6,64,48,Cracked Screen,2000
Motorola,Moto G96 5G,6,128,1,Flawless,17177
Motorola,Moto G96 5G,6,128,1,Minor Scratches,14600
Motorola,Moto G96 5G,6,128,1,Cracked Screen,7729
Motorola,Moto G96 5G,6,128,3,Flawless,15995
Motorola,Moto G96 5G,6,128,3,Minor Scratches,13596
Motorola,Moto G96 5G,6,128,3,Cracked Screen,7198
Motorola,Moto G96 5G,6,128,6,Flawless,14374
Motorola,Moto G96 5G,6,128,6,Minor Scratches,12218
Motorola,Moto G96 5G,6,128,6,Cracked Screen,6468
Motorola,Moto G96 5G,6,128,9,Flawless,12917
Motorola,Moto G96 5G,6,128,9,Minor Scratches,10979
Motorola,Moto G96 5G,6,128,9,Cracked Screen,5812
Motorola,Moto G96 5G,6,128,12,Flawless,11607
Motorola,Moto G96 5G,6,128,12,Minor Scratches,9866
Motorola,Moto G96 5G,6,128,12,Cracked Screen,5223
Motorola,Moto G96 5G,6,128,18,Flawless,9373
Motorola,Moto G96 5G,6,128,18,Minor Scratches,7967
Motorola,Moto G96 5G,6,128,18,Cracked Screen,4218
Motorola,Moto G96 5G,6,128,24,Flawless,7569
Motorola,Moto G96 5G,6,128,24,Minor Scratches,6434
Motorola,Moto G96 5G,6,128,24,Cracked Screen,3406
Motorola,Moto G96 5G,6,128,30,Flawless,6112
Motorola,Moto G96 5G,6,128,30,Minor Scratches,5195
Motorola,Moto G96 5G,6,128,30,Cracked Screen,2750
Motorola,Moto G96 5G,6,128,36,Flawless,4936
Motorola,Moto G96 5G,6,128,36,Minor Scratches,4195
Motorola,Moto G96 5G,6,128,36,Cracked Screen,2221
Motorola,Moto G96 5G,6,128,42,Flawless,3986
Motorola,Moto G96 5G,6,128,42,Minor Scratches,3388
Motorola,Moto G96 5G,6,128,42,Cracked Screen,2000
Motorola,Moto G96 5G,6,128,48,Flawless,3219
Motorola,Moto G96 5G,6,128,48,Minor Scratches,2736
Motorola,Moto G96 5G,6,128,48,Cracked Screen,2000
Motorola,Moto G96 5G,6,256,1,Flawless,19177
Motorola,Moto G96 5G,6,256,1,Minor Scratches,16600
Motorola,Moto G96 5G,6,256,1,Cracked Screen,9729
Motorola,Moto G96 5G,6,256,3,Flawless,17995
Motorola,Moto G96 5G,6,256,3,Minor Scratches,15596
Motorola,Moto G96 5G,6,256,3,Cracked Screen,9198
Motorola,Moto G96 5G,6,256,6,Flawless,16374
Motorola,Moto G96 5G,6,256,6,Minor Scratches,14218
Motorola,Moto G96 5G,6,256,6,Cracked Screen,8468
Motorola,Moto G96 5G,6,256,9,Flawless,14917
Motorola,Moto G96 5G,6,256,9,Minor Scratches,12979
Motorola,Moto G96 5G,6,256,9,Cracked Screen,7812
Motorola,Moto G96 5G,6,256,12,Flawless,13607
Motorola,Moto G96 5G,6,256,12,Minor Scratches,11866
Motorola,Moto G96 5G,6,256,12,Cracked Screen,7223
Motorola,Moto G96 5G,6,256,18,Flawless,11373
Motorola,Moto G96 5G,6,256,18,Minor Scratches,9967
Motorola,Moto G96 5G,6,256,18,Cracked Screen,6218
Motorola,Moto G96 5G,6,256,24,Flawless,9569
Motorola,Moto G96 5G,6,256,24,Minor Scratches,8434
Motorola,Moto G96 5G,6,256,24,Cracked Screen,5406
Motorola,Moto G96 5G,6,256,30,Flawless,8112
Motorola,Moto G96 5G,6,256,30,Minor Scratches,7195
Motorola,Moto G96 5G,6,256,30,Cracked Screen,4750
Motorola,Moto G96 5G,6,256,36,Flawless,6936
Motorola,Moto G96 5G,6,256,36,Minor Scratches,6195
Motorola,Moto G96 5G,6,256,36,Cracked Screen,4221
Motorola,Moto G96 5G,6,256,42,Flawless,5986
Motorola,Moto G96 5G,6,256,42,Minor Scratches,5388
Motorola,Moto G96 5G,6,256,42,Cracked Screen,3793
Motorola,Moto G96 5G,6,256,48,Flawless,5219
Motorola,Moto G96 5G,6,256,48,Minor Scratches,4736
Motorola,Moto G96 5G,6,256,48,Cracked Screen,3448
Motorola,Moto G96 5G,8,64,1,Flawless,17177
Motorola,Moto G96 5G,8,64,1,Minor Scratches,14600
Motorola,Moto G96 5G,8,64,1,Cracked Screen,7729
Motorola,Moto G96 5G,8,64,3,Flawless,15995
Motorola,Moto G96 5G,8,64,3,Minor Scratches,13596
Motorola,Moto G96 5G,8,64,3,Cracked Screen,7198
Motorola,Moto G96 5G,8,64,6,Flawless,14374
Motorola,Moto G96 5G,8,64,6,Minor Scratches,12218
Motorola,Moto G96 5G,8,64,6,Cracked Screen,6468
Motorola,Moto G96 5G,8,64,9,Flawless,12917
Motorola,Moto G96 5G,8,64,9,Minor Scratches,10979
Motorola,Moto G96 5G,8,64,9,Cracked Screen,5812
Motorola,Moto G96 5G,8,64,12,Flawless,11607
Motorola,Moto G96 5G,8,64,12,Minor Scratches,9866
Motorola,Moto G96 5G,8,64,12,Cracked Screen,5223
Motorola,Moto G96 5G,8,64,18,Flawless,9373
Motorola,Moto G96 5G,8,64,18,Minor Scratches,7967
Motorola,Moto G96 5G,8,64,18,Cracked Screen,4218
Motorola,Moto G96 5G,8,64,24,Flawless,7569
Motorola,Moto G96 5G,8,64,24,Minor Scratches,6434
Motorola,Moto G96 5G,8,64,24,Cracked Screen,3406
Motorola,Moto G96 5G,8,64,30,Flawless,6112
Motorola,Moto G96 5G,8,64,30,Minor Scratches,5195
Motorola,Moto G96 5G,8,64,30,Cracked Screen,2750
Motorola,Moto G96 5G,8,64,36,Flawless,4936
Motorola,Moto G96 5G,8,64,36,Minor Scratches,4195
Motorola,Moto G96 5G,8,64,36,Cracked Screen,2221
Motorola,Moto G96 5G,8,64,42,Flawless,3986
Motorola,Moto G96 5G,8,64,42,Minor Scratches,3388
Motorola,Moto G96 5G,8,64,42,Cracked Screen,2000
Motorola,Moto G96 5G,8,64,48,Flawless,3219
Motorola,Moto G96 5G,8,64,48,Minor Scratches,2736
Motorola,Moto G96 5G,8,64,48,Cracked Screen,2000
Motorola,Moto G96 5G,8,128,1,Flawless,17177
Motorola,Moto G96 5G,8,128,1,Minor Scratches,14600
Motorola,Moto G96 5G,8,128,1,Cracked Screen,7729
Motorola,Moto G96 5G,8,128,3,Flawless,15995
Motorola,Moto G96 5G,8,128,3,Minor Scratches,13596
Motorola,Moto G96 5G,8,128,3,Cracked Screen,7198
Motorola,Moto G96 5G,8,128,6,Flawless,14374
Motorola,Moto G96 5G,8,128,6,Minor Scratches,12218
Motorola,Moto G96 5G,8,128,6,Cracked Screen,6468
Motorola,Moto G96 5G,8,128,9,Flawless,12917
Motorola,Moto G96 5G,8,128,9,Minor Scratches,10979
Motorola,Moto G96 5G,8,128,9,Cracked Screen,5812
Motorola,Moto G96 5G,8,128,12,Flawless,11607
Motorola,Moto G96 5G,8,128,12,Minor Scratches,9866
Motorola,Moto G96 5G,8,128,12,Cracked Screen,5223
Motorola,Moto G96 5G,8,128,18,Flawless,9373
Motorola,Moto G96 5G,8,128,18,Minor Scratches,7967
Motorola,Moto G96 5G,8,128,18,Cracked Screen,4218
Motorola,Moto G96 5G,8,128,24,Flawless,7569
Motorola,Moto G96 5G,8,128,24,Minor Scratches,6434
Motorola,Moto G96 5G,8,128,24,Cracked Screen,3406
Motorola,Moto G96 5G,8,128,30,Flawless,6112
Motorola,Moto G96 5G,8,128,30,Minor Scratches,5195
Motorola,Moto G96 5G,8,128,30,Cracked Screen,2750
Motorola,Moto G96 5G,8,128,36,Flawless,4936
Motorola,Moto G96 5G,8,128,36,Minor Scratches,4195
Motorola,Moto G96 5G,8,128,36,Cracked Screen,2221
Motorola,Moto G96 5G,8,128,42,Flawless,3986
Motorola,Moto G96 5G,8,128,42,Minor Scratches,3388
Motorola,Moto G96 5G,8,128,42,Cracked Screen,2000
Motorola,Moto G96 5G,8,128,48,Flawless,3219
Motorola,Moto G96 5G,8,128,48,Minor Scratches,2736
Motorola,Moto G96 5G,8,128,48,Cracked Screen,2000
Motorola,Moto G96 5G,8,256,1,Flawless,19177
Motorola,Moto G96 5G,8,256,1,Minor Scratches,16600
Motorola,Moto G96 5G,8,256,1,Cracked Screen,9729
Motorola,Moto G96 5G,8,256,3,Flawless,17995
Motorola,Moto G96 5G,8,256,3,Minor Scratches,15596
Motorola,Moto G96 5G,8,256,3,Cracked Screen,9198
Motorola,Moto G96 5G,8,256,6,Flawless,16374
Motorola,Moto G96 5G,8,256,6,Minor Scratches,14218
Motorola,Moto G96 5G,8,256,6,Cracked Screen,8468
Motorola,Moto G96 5G,8,256,9,Flawless,14917
Motorola,Moto G96 5G,8,256,9,Minor Scratches,12979
Motorola,Moto G96 5G,8,256,9,Cracked Screen,7812
Motorola,Moto G96 5G,8,256,12,Flawless,13607
Motorola,Moto G96 5G,8,256,12,Minor Scratches,11866
Motorola,Moto G96 5G,8,256,12,Cracked Screen,7223
Motorola,Moto G96 5G,8,256,18,Flawless,11373
Motorola,Moto G96 5G,8,256,18,Minor Scratches,9967
Motorola,Moto G96 5G,8,256,18,Cracked Screen,6218
Motorola,Moto G96 5G,8,256,24,Flawless,9569
Motorola,Moto G96 5G,8,256,24,Minor Scratches,8434
Motorola,Moto G96 5G,8,256,24,Cracked Screen,5406
Motorola,Moto G96 5G,8,256,30,Flawless,8112
Motorola,Moto G96 5G,8,256,30,Minor Scratches,7195
Motorola,Moto G96 5G,8,256,30,Cracked Screen,4750
Motorola,Moto G96 5G,8,256,36,Flawless,6936
Motorola,Moto G96 5G,8,256,36,Minor Scratches,6195
Motorola,Moto G96 5G,8,256,36,Cracked Screen,4221
Motorola,Moto G96 5G,8,256,42,Flawless,5986
Motorola,Moto G96 5G,8,256,42,Minor Scratches,5388
Motorola,Moto G96 5G,8,256,42,Cracked Screen,3793
Motorola,Moto G96 5G,8,256,48,Flawless,5219
Motorola,Moto G96 5G,8,256,48,Minor Scratches,4736
Motorola,Moto G96 5G,8,256,48,Cracked Screen,3448
